codelist_name,concept_id,concept_name,standard_concept
Injury of abdomen,4292399,Rupture of rectum,S
Injury of abdomen,4301613,Traumatic hemorrhage of liver,S
Injury of abdomen,4183680,Legal termination of pregnancy with laceration of bowel,S
Injury of abdomen,44809975,Stercoral perforation of colon,S
Injury of abdomen,36684320,Gangrene due to recurrent umbilical hernia,S
Injury of abdomen,4058076,"Splinter of abdominal wall without major open wound, infected",S
Injury of abdomen,3183328,Left ruptured ectopic pregnancy with hemoperitoneum,S
Injury of abdomen,4340959,Biliary anastomotic breakdown,S
Injury of abdomen,3655183,Gangrene of mesentery of small intestine,S
Injury of abdomen,4107332,Bile duct tear,S
Injury of abdomen,40491866,Traumatic injury of celiac artery,S
Injury of abdomen,4342989,Large intestine anastomotic dehiscence,S
Injury of abdomen,3168064,Right renal artery disruption,S
Injury of abdomen,44811740,Acute ischaemia of small intestine,S
Injury of abdomen,44782949,Injury of multiple sites of rectum,S
Injury of abdomen,42536732,Neonatal intestinal perforation due to in utero intestinal volvulus,S
Injury of abdomen,197035,Acute pyelonephritis with medullary necrosis,S
Injury of abdomen,4078679,Failed attempted termination of pregnancy with laceration of bladder,S
Injury of abdomen,37209391,Bilateral ruptured cyst of ovaries,S
Injury of abdomen,4113942,Injury of peritoneum,S
Injury of abdomen,765745,Intraperitoneal rupture of bladder,S
Injury of abdomen,4265479,Acute duodenal ulcer with perforation,S
Injury of abdomen,4340497,Infected pancreatic necrosis,S
Injury of abdomen,43530935,Induced termination of pregnancy complicated by renal tubular necrosis,S
Injury of abdomen,4340385,Alcoholic fibrosis and sclerosis of liver,S
Injury of abdomen,4044745,Splenic infarction,S
Injury of abdomen,42572970,Avian necrotic enteritis,S
Injury of abdomen,4095091,Serosal tear of appendix,S
Injury of abdomen,4220795,Obturator hernia with gangrene,S
Injury of abdomen,4059088,Injury of celiac plexus,S
Injury of abdomen,4150475,"Traumatic blister of abdominal wall, infected",S
Injury of abdomen,196271,Injury of retroperitoneum without open wound into abdominal cavity,S
Injury of abdomen,195107,Injury of appendix with open wound into abdominal cavity,S
Injury of abdomen,3180193,Perforation of colon complicating colonoscopy,S
Injury of abdomen,4096025,Delayed rupture of liver,S
Injury of abdomen,42597031,Infarction of cecum,S
Injury of abdomen,3655440,Chronic necrosis of liver,S
Injury of abdomen,4095564,Transection of spleen,S
Injury of abdomen,43530924,Induced termination of pregnancy complicated by laceration of bowel,S
Injury of abdomen,4056446,Superior mesenteric vein injury,S
Injury of abdomen,4210624,Rupture of bile duct,S
Injury of abdomen,4342662,Rupture of small intestine,S
Injury of abdomen,4054443,Closed injury of uterus,S
Injury of abdomen,3655408,Failed attempted termination of pregnancy complicated by acute necrosis of liver,S
Injury of abdomen,434070,Acute duodenal ulcer with perforation AND obstruction,S
Urinary incontinence,606405,Extraurethral urinary incontinence,S
Epilepsy,4046212,Symptomatic West syndrome,S
Acquired hypothyroidism,138384,Acquired hypothyroidism,S
Urinary incontinence,197672,Urinary incontinence,S
Gallstone,196456,Gallstone,S
Vitamin D deficiency,436070,Vitamin D deficiency,S
Hemorrhoids,195562,Hemorrhoids,S
Epilepsy,380378,Epilepsy,S
Iron deficiency anemia,436659,Iron deficiency anemia,S
Epilepsy,376105,West syndrome,S
Epilepsy,763041,"Juvenile myoclonic epilepsy, non-refractory",S
Epilepsy,4044221,Localization-related symptomatic epilepsy with specific precipitant,S
Epilepsy,36716394,Celiac disease with epilepsy and cerebral calcification syndrome,S
Epilepsy,37016270,Status epilepticus due to complex partial epileptic seizure,S
Epilepsy,4317514,Visceral epilepsy,S
Epilepsy,36675122,Autism epilepsy syndrome due to branched chain ketoacid dehydrogenase kinase deficiency,S
Epilepsy,35622969,Audiogenic epilepsy,S
Hemorrhoids,4187910,Prolapsed hemorrhoids,S
Urinary incontinence,40480232,Male urinary stress incontinence,S
Epilepsy,46270364,Status epilepticus due to refractory complex partial seizures,S
Epilepsy,4316060,Photogenic epilepsy,S
Epilepsy,35608023,Familial focal epilepsy with variable foci,S
Acquired hypothyroidism,4130027,Subclinical iodine deficiency hypothyroidism,S
Epilepsy,4255159,Retropulsion petit mal,S
Epilepsy,4314174,Refractory occipital lobe epilepsy,S
Acquired hypothyroidism,37208050,Hypothyroidism caused by amiodarone,S
Epilepsy,4033911,Kohlschutter's syndrome,S
Hemorrhoids,4173017,Pile easily reducible,S
Epilepsy,46273400,Intractable complex partial parietal lobe epilepsy,S
Epilepsy,4043410,Opercular epilepsy,S
Iron deficiency anemia,4157495,Sideropenic anemia with reticuloendothelial siderosis,S
Acquired hypothyroidism,4175837,Hypothyroidism due to cystinosis,S
Acquired hypothyroidism,4034814,"Hypothyroid goiter, acquired",S
Epilepsy,4046210,Juvenile absence epilepsy,S
Urinary incontinence,195007,Female stress incontinence,S
Acquired hypothyroidism,4147364,Hypothyroidism due to infiltrative disease,S
Epilepsy,37110349,Pyridoxal 5-phosphate dependent epilepsy,S
Urinary incontinence,4009183,Nocturnal AND diurnal enuresis,S
Acquired hypothyroidism,4268472,Hypothyroidism due to systemic sclerosis,S
Epilepsy,762728,"Benign myoclonic epilepsy in infancy, refractory",S
Epilepsy,42535907,Pyridoxine-dependent epilepsy,S
Epilepsy,44784592,Postoperative status epilepticus,S
Hemorrhoids,36715916,Internal hemorrhoids grade I,S
Gallstone,4198432,Perforated calculous chronic cholecystitis,S
Gallstone,765608,Calculus of gallbladder and bile duct with acute and chronic cholecystitis,S
Epilepsy,4104856,Mesiobasal limbic epilepsy,S
Epilepsy,374023,Epilepsia partialis continua,S
Epilepsy,43530757,Primary generalized absence epilepsy,S
Hemorrhoids,4295428,Bleeding internal hemorrhoids,S
Epilepsy,36674785,Benign partial epilepsy of infancy with complex partial seizures,S
Epilepsy,37395921,ICCA syndrome,S
Epilepsy,4046209,Benign non-familial neonatal convulsions,S
Gallstone,763023,Calculus of gallbladder and bile duct with cholecystitis,S
Epilepsy,763655,"Generalized epilepsy with febrile seizures plus, refractory",S
Urinary incontinence,42872850,Primary nocturnal enuresis,S
Acquired hypothyroidism,37016342,Hypothyroidism caused by drug,S
Epilepsy,37116386,Early-onset Lafora body disease,S
Urinary incontinence,606939,Primary stress incontinence,S
Osteoporosis,37209181,Osteoporotic fracture of right rib,S
Atopic dermatitis,37110589,Exacerbation of constitutional dermatitis due to occupation,S
Osteoporosis,4031127,Osteoporotic bone marrow defect,S
Atopic dermatitis,4223498,Chronic vesicular eczema of hands and feet,S
Atopic dermatitis,4298598,Atopic dermatitis of face,S
Atopic dermatitis,4223477,Vesicular hand eczema,S
Parasomnia,4078868,Sleep starts,S
Osteoporosis,4305731,Osteoporosis due to corticosteroid,S
Atopic dermatitis,4080931,Constitutional discoid hand eczema,S
Osteoporosis,80824,Senile osteoporosis,S
Osteoporosis,42536671,Osteoporosis due to malabsorption,S
Parasomnia,36713082,Somnambulism co-occurrent with sleep terror disorder,S
Osteoporosis,37209174,Pathological fracture of right scapula due to osteoporosis,S
Parasomnia,43531721,Narcolepsy without cataplexy,S
Osteoporosis,45757316,Secondary osteoporotic fracture of lumbar vertebra,S
Osteoporosis,4344377,Secondary generalized osteoporosis,S
Parasomnia,73754,Restless legs,S
Osteoporosis,81390,Idiopathic osteoporosis,S
Parasomnia,37397765,Insomnia co-occurrent and due to nocturnal myoclonus,S
Parasomnia,37110492,Recurrent isolated sleep-related hallucinations,S
Atopic dermatitis,4223478,Chronic atopic dermatitis of hand,S
Atopic dermatitis,4297478,Impetiginized atopic dermatitis,S
Rectal hemorrhage,4048602,Perinatal rectal hemorrhage,S
Rectal hemorrhage,46269851,Rectal hemorrhage due to chronic ulcerative rectosigmoiditis,S
Foot pain,4115369,Subtalar joint pain,S
Foot pain,765394,Metatarsalgia of left foot,S
Foot pain,4263120,Burning feet,S
Foot pain,36712824,Bilateral foot joint pain,S
Foot pain,3174840,Bilateral leg and foot pain,S
Foot pain,4150762,Metatarsophalangeal joint pain,S
Foot pain,4265786,Plantar heel pain,S
Foot pain,4002956,Metatarsalgia,S
Osteoporosis,765192,Pathological fracture of right radius due to osteoporosis,S
Osteoporosis,4206888,Osteoporotic collapse of thoracic vertebra,S
Curvature of spine,609253,Degenerative kyphosis,S
Fracture of humerus,4208594,Open fracture of medial epicondyle of humerus,S
Fracture of humerus,4013921,"Open fracture proximal humerus, head",S
Fracture of humerus,45771431,Open transcondylar fracture of distal humerus,S
Primary malignant neoplasm of stomach,36529197,Adenocarcinoma with neuroendocrine differentiation of body of stomach,S
Primary malignant neoplasm of stomach,44501299,"Mantle cell lymphoma of stomach, NOS",S
Primary malignant neoplasm of stomach,36530798,"Langerhans cell histiocytosis, disseminated of cardia, NOS",S
Primary malignant neoplasm of stomach,36552824,Small cell sarcoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36527973,Adenocarcinoma with squamous metaplasia of gastric antrum,S
Primary malignant neoplasm of stomach,44503149,"Neuroendocrine carcinoma, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36548203,Sezary syndrome of gastric antrum,S
Primary malignant neoplasm of stomach,36524716,Epithelial-myoepithelial carcinoma of body of stomach,S
Primary malignant neoplasm of stomach,36564426,"Carcinofibroma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36521312,"Plasmacytoma, NOS, of pylorus",S
Primary malignant neoplasm of stomach,36529545,Fibroblastic reticular cell tumor of pylorus,S
Primary malignant neoplasm of stomach,36547541,"Carcinosarcoma, embryonal of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36527795,"Squamous cell carcinoma, adenoid of gastric antrum",S
Primary malignant neoplasm of stomach,36548541,"Squamous cell carcinoma, adenoid of fundus of stomach",S
Primary malignant neoplasm of stomach,36534508,"Follicular lymphoma, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36554002,"Papillary squamous cell carcinoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36546943,Enterochromaffin-like cell tumor of body of stomach,S
Primary malignant neoplasm of stomach,36548334,"Hodgkin lymphoma, NOS, of body of stomach",S
Curvature of spine,443531,Kyphoscoliosis deformity of spine,S
Primary malignant neoplasm of stomach,36560327,"Burkitt lymphoma, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36531584,"Malignant tumor, giant cell type of gastric antrum",S
Primary malignant neoplasm of stomach,36559381,Sezary syndrome of pylorus,S
Fracture of humerus,37116631,Fracture of greater tuberosity of humerus,S
Primary malignant neoplasm of stomach,44501520,"Carcinoma, diffuse type of body of stomach",S
Primary malignant neoplasm of stomach,36556464,"Adenocarcinoma with cartilaginous and osseous metaplasia of lesser curvature of stomach, NOS",S
Curvature of spine,765582,Secondary kyphosis,S
Primary malignant neoplasm of stomach,36561357,Papillary squamous cell carcinoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36560216,"Malignant mastocytosis of stomach, NOS",S
Primary malignant neoplasm of stomach,36554724,"Medullary carcinoma with lymphoid stroma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36548787,"Plasmacytoma, extramedullary of pylorus",S
Primary malignant neoplasm of stomach,44502827,Signet ring cell carcinoma of fundus of stomach,S
Fracture of humerus,4013461,"Closed fracture distal humerus, lateral condyle",S
Curvature of spine,4068246,Lordosis in skeletal dysplasia,S
Primary malignant neoplasm of stomach,36564441,"Carcinoma, undifferentiated, NOS, of cardia, NOS",S
Primary malignant neoplasm of stomach,44502895,"Leiomyosarcoma, NOS, of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36527026,"Hodgkin lymphoma, mixed cellularity, NOS, of cardia, NOS",S
Primary malignant neoplasm of stomach,36536600,T-cell/histiocyte rich large B-cell lymphoma of pylorus,S
Primary malignant neoplasm of stomach,36542693,Adenocarcinoma in adenomatous polyp of gastric antrum,S
Primary malignant neoplasm of stomach,36521946,"Malignant histiocytosis of cardia, NOS",S
Primary malignant neoplasm of stomach,44501789,Linitis plastica of gastric antrum,S
Primary malignant neoplasm of stomach,36528334,Sezary syndrome of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,44499846,"Hodgkin lymphoma, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36517694,"Malignant tumor, spindle cell type of stomach, NOS",S
Primary malignant neoplasm of stomach,36716505,Primary malignant neoplasm of esophagogastric junction,S
Acute conjunctivitis,381568,Pseudomembranous conjunctivitis,S
Primary malignant neoplasm of stomach,36559898,"Undifferentiated sarcoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36534011,"Composite Hodgkin and non-Hodgkin lymphoma of stomach, NOS",S
Primary malignant neoplasm of stomach,36523279,"Medullary carcinoma, NOS, of overlapping lesion of stomach",S
Primary malignant neoplasm of stomach,36522641,Lymphoplasmacytic lymphoma of gastric antrum,S
Primary malignant neoplasm of stomach,36517538,"Angiomyosarcoma of cardia, NOS",S
Primary malignant neoplasm of stomach,36562153,Tubular adenocarcinoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36563231,"Intravascular large B-cell lymphoma of lesser curvature of stomach, NOS",S
Fracture of humerus,760312,Closed fracture of anatomical neck of proximal left humerus,S
Primary malignant neoplasm of stomach,36534122,Mixed adenoneuroendocrine carcinoma of gastric antrum,S
Acute conjunctivitis,3656873,Pseudomembranous conjunctivitis of right eye,S
Primary malignant neoplasm of stomach,36517833,"Adenocarcinoma in villous adenoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36549823,Villous adenocarcinoma of body of stomach,S
Primary malignant neoplasm of stomach,193422,Primary malignant neoplasm of body of stomach,S
Primary malignant neoplasm of stomach,36558897,"Glassy cell carcinoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36524834,Precursor T-cell lymphoblastic leukemia of gastric antrum,S
Primary malignant neoplasm of stomach,36538801,Adenocarcinoma with neuroendocrine differentiation of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36553711,"Metaplastic carcinoma, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36557427,Adenocarcinoma with spindle cell metaplasia of pylorus,S
Primary malignant neoplasm of stomach,36522921,"Carcinoma simplex of cardia, NOS",S
Primary malignant neoplasm of stomach,36554301,Composite Hodgkin and non-Hodgkin lymphoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36566275,Mixed adenoneuroendocrine carcinoma of body of stomach,S
Primary malignant neoplasm of stomach,36563213,"Small cell carcinoma, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,36560645,"Adult T-cell leukemia/lymphoma (HTLV-1 positive) of stomach, NOS",S
Primary malignant neoplasm of stomach,36552800,"Hodgkin lymphoma, lymphocyte depletion, reticular of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36524568,"Papillary adenocarcinoma, NOS, of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36564507,"Giant cell sarcoma of lesser curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36546271,"Hodgkin lymphoma, mixed cellularity, NOS, of stomach, NOS",S
Primary malignant neoplasm of stomach,36557431,Scirrhous adenocarcinoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,44501886,"Neuroendocrine tumor, NOS, of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36561776,"Carcinoma with osteoclast-like giant cells of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36539794,"Hodgkin lymphoma, nodular lymphocyte predominant of body of stomach",S
Primary malignant neoplasm of stomach,36551312,Angioimmunoblastic T-cell lymphoma of gastric antrum,S
Primary malignant neoplasm of stomach,36541405,Mantle cell lymphoma of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36522978,"Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS, of stomach, NOS",S
Primary malignant neoplasm of stomach,36542942,"Burkitt lymphoma, NOS, of pylorus",S
Primary malignant neoplasm of stomach,36517155,"Hodgkin lymphoma, lymphocyte depletion, NOS, of fundus of stomach",S
Fracture of humerus,4138299,Fracture of distal end of humerus,S
Primary malignant neoplasm of stomach,36549233,Basal cell adenocarcinoma of pylorus,S
Primary malignant neoplasm of stomach,36565756,"B lymphoblastic leukemia/lymphoma with t(9;22)(q34;q11.2); BCR-ABL1 of cardia, NOS",S
Primary malignant neoplasm of stomach,36520729,T-cell large granular lymphocytic leukemia of overlapping lesion of stomach,S
Primary malignant neoplasm of stomach,36565172,"Hodgkin lymphoma, nodular sclerosis, cellular phase of fundus of stomach",S
Primary malignant neoplasm of stomach,36551144,Histiocytic sarcoma of fundus of stomach,S
Primary malignant neoplasm of stomach,36531407,"Epithelial-myoepithelial carcinoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36548650,"Histiocytic sarcoma of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36537889,Histiocytic sarcoma of gastric antrum,S
Primary malignant neoplasm of stomach,36531933,Squamous cell carcinoma with horn formation of pylorus,S
Primary malignant neoplasm of stomach,36536113,Undifferentiated sarcoma of pylorus,S
Fracture of humerus,3186783,Bilateral proximal humeral fractures,S
Primary malignant neoplasm of stomach,36531310,"Solid carcinoma, NOS, of body of stomach",S
Primary malignant neoplasm of stomach,36568372,"Tumor cells, malignant of gastric antrum",S
Primary malignant neoplasm of stomach,36538336,Large cell carcinoma with rhabdoid phenotype of pylorus,S
Primary malignant neoplasm of stomach,44501423,"Leiomyosarcoma, NOS, of fundus of stomach",S
Primary malignant neoplasm of stomach,44500721,"Carcinoma, diffuse type of greater curvature of stomach, NOS",S
Primary malignant neoplasm of stomach,36521068,"Follicular dendritic cell sarcoma of lesser curvature of stomach, NOS",S
